"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Turks and Caicos Islands","TCA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.16996616","5.99024878","8.22480815","6.23348859","6.22404281","4.85798415","4.8807217","4.36115402","4.07420712","4.45812477","4.06953414","3.91470397","3.58766687","4.80958093","4.56972893","4.57628264","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.97267389396186","3.95950427281668","4.07394484494534","4.13749882299132","4.03402105701392","4.02913545856768","3.94900148594906","3.85878803288233","4.05362072901553","4.37672567114858","4.28799933874281","4.4196993281216","4.5851664267318","4.66454673683244","4.77994257490744","5.08911154017933","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.13977250608259","5.44461970965583","5.72213263688143","5.62043997689775","5.42983314265165","5.42269012691471","5.41401056591507","5.41577046304227","5.47264903526232","5.99970740674463","5.566830936177","5.27633506234653","5.38491677808328","5.49703606426138","5.51576426003541","5.43276039852185","","",
"Togo","TGO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.76232816","3.77289302","3.93033583","4.3555147","4.2696314","4.24722281","4.40147631","4.64034768","4.60942559","5.23330716","6.34087197","6.15348141","6.12165667","6.60707344","6.46809172","6.64913046","","",
"Thailand","THA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.19391915","3.15092701","3.52984888","3.45553828","3.35650765","3.38724424","3.31706233","3.39732196","3.70003071","3.86643737","3.626057","3.82808477","3.52531159","3.45679151","3.71199254","3.77148642","","",
"Tajikistan","TJK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.30947492","4.29048603","4.2366848","4.7023842","4.79195303","5.20621626","4.99845","5.52995632","5.91148587","5.92995353","5.83943391","5.95794876","6.00739021","6.33877248","6.72731877","6.85373543","","",
"Turkmenistan","TKM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.89067586","8.14311469","7.01056354","8.51216948","10.57751317","9.55530318","8.41321373","5.28883208","5.90518869","4.81248399","4.99636017","4.89650853","4.77595158","5.15063283","5.49777327","6.25480615","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.09224358039743","6.21473594066527","6.31565700530335","6.55542628750667","6.53003740928964","6.52051333368283","6.56163255334184","6.65462054701567","6.61849201633872","7.1219654171475","6.86944825295856","6.78560387598518","6.72238994868648","6.82528414038419","6.92572364869597","7.38525813885001","","",
"Timor-Leste","TLS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41326108","2.76842227","1.704752","1.32154215","0.96643906","1.05013","1.00595819","1.56568986","1.3364562","1.19445875","1.19164293","1.65011723","2.25848563","3.09402683","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95658585180246","5.37044850034785","5.32312055233532","5.29181105265717","5.0506314233814","4.86102359282158","4.77572610417877","4.86609566390898","4.99745595629232","5.95189685796757","5.89656606843296","5.60970041470871","5.79881488844906","5.43506016628496","5.64592555217087","5.83283387531045","","",
"Tonga","TON","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.14492193","4.20403019","4.28688844","4.03671952","4.66182489","4.6471402","5.55475116","5.43804558","6.12939466","4.55837785","4.94986566","4.54510631","4.99715929","4.97256528","5.24946231","5.86010391","","",
"South Asia (IDA & IBRD)","TSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.88895730159243","3.95334128451683","3.99940213822995","3.7870302687135","3.75504922708018","3.67978999697408","3.5713801113784","3.50459616546273","3.46388809233729","3.41139898722031","3.23399149557557","3.19345821150393","3.2408752664054","3.60475547625484","3.53208285491529","3.72461579592923","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37512622545329","5.57692070955713","5.02290290373836","5.67514552559999","5.65815279104904","5.48456208871412","5.35359373017418","5.27759587944613","5.08129438991538","5.44717940403017","5.29948973724945","5.18021246678741","5.13453026292602","5.08140588344469","5.01079616631123","5.35001956703102","","",
"Trinidad and Tobago","TTO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.02284632","4.15911437","4.58760638","4.6912592","4.56914542","4.91482296","4.21414798","4.41261152","4.06472944","5.95779915","5.17001777","5.08048732","5.20830682","5.13461219","5.19425769","6.01520913","","",
"Tunisia","TUN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0483437","5.09913409","5.37092735","5.46378503","5.45323772","5.39736094","5.38218158","5.42944045","5.41763669","5.64995037","5.88395597","6.43202883","6.60642299","6.85589041","6.81160799","6.74049066","","",
"Turkey","TUR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.62199674","4.92444325","5.10102892","5.05877624","4.95928174","4.94162974","5.18844302","5.28075705","5.25939953","5.53390813","5.053656","4.68789031","4.47785046","4.40411751","4.34726586","4.13853307","","",
"Tuvalu","TUV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.23930833","18.32298077","12.54036552","14.25179643","10.20703103","11.09014643","11.32468667","10.71445938","10.54851111","12.57672857","14.44752","13.7442","12.97371282","13.775255","14.67078537","14.95584059","","",
"Tanzania","TZA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.65989778","6.56218919","6.40689802","6.12306537","","",
"Uganda","UGA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.95197784","8.60768959","9.36048233","9.16672912","10.46900497","11.34749297","11.95820711","11.71902545","7.64639507","7.73167384","10.74961039","8.57889992","7.81789384","7.16988123","7.25443197","7.30193117","","",
"Ukraine","UKR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30706484","5.5146315","5.77166937","6.30484974","5.94155964","6.11261388","6.18080445","5.7956141","5.29497548","6.36454889","6.35432256","6.23690103","6.77142579","6.93748802","6.13876858","6.13449593","","",
"Upper middle income","UMC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.31343495260509","5.3608990020682","5.41523427450587","5.45212528881613","5.33623630975415","5.27961358794906","5.2423885969997","5.19319005069874","5.2350535522675","5.65844605621295","5.45172614806917","5.38959481748166","5.43116710940177","5.45030010132734","5.55408433547989","5.74730839825862","","",
"Uruguay","URY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.07993744","9.67123689","9.80848803","10.07918744","9.19903706","8.63400057","8.9484644","7.94047078","7.94239082","8.47251649","8.39210303","8.33729862","8.86331575","9.08070158","9.06461847","9.22392806","","",
"United States","USA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.50761927","13.17472404","13.95966336","14.46000103","14.54123397","14.54512642","14.6606338","14.90061049","15.29397329","16.33782261","16.3967255","16.35812672","16.35506857","16.3229202","16.51620713","16.83613019","","",
"Uzbekistan","UZB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.28491598","5.26795317","5.4271065","5.40747826","5.27103837","5.33939546","5.57052647","4.89762942","4.96344605","5.14096439","5.46038348","5.55251131","5.95468924","5.88626406","5.92439899","6.23430295","","",
"St. Vincent and the Grenadines","VCT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82590545","3.7052994","3.99011656","4.01400101","3.81033841","3.74258495","3.53368956","3.58372679","3.87759917","4.0418036","4.44083374","4.30070916","4.5017929","4.37574199","4.24927327","4.21448914","","",
"Venezuela, RB","VEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.39632111","4.66540243","4.40580739","4.40221664","4.19544419","4.04489751","4.12589931","4.52797883","4.41437144","5.12398119","4.52669424","4.83970895","3.71771441","3.5096725","3.62914505","3.16147665","","",
"British Virgin Islands","VGB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38201002","5.19719848","4.11307263","4.1978315","4.7258782","4.98022425","5.27884033","5.34307246","5.01921798","5.17166553","5.85440514","5.76142367","6.47771343","6.37148967","5.78317723","5.65262156","","",
"Vanuatu","VUT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.37371145","1.74050444","1.5742193","1.70743502","2.04988279","1.90479847","1.97410695","1.41803466","1.31252083","2.03907575","2.77452995","2.26305422","2.67854275","5.44627591","3.61613111","3.54945303","","",
"World","WLD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60055314787243","9.00034628912236","9.35188936765267","9.50017116656678","9.38760200746727","9.33051816607549","9.23185703795004","9.07692311314922","9.09608472014479","9.8449697915988","9.52679509837237","9.39691229552336","9.41222686448643","9.44473682617481","9.54261079136464","9.9014750922381","","",
"Samoa","WSM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.52335062","5.0475956","5.65953682","4.7337178","5.06145528","5.22788794","5.56649369","4.36427302","4.76630576","5.73324607","5.27726599","5.40390542","4.93630246","6.10383153","6.04666929","5.57923021","","",
"Kosovo","XKX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13856617","4.33521896","4.2192872","5.00250096","4.8988836","4.5804801","4.62503975","4.91766101","5.11744651","5.31633754","5.17144739","5.0414585","5.73349373","5.77556499","5.63698963","5.98263363","","",
"South Africa","ZAF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.43741985","7.45108674","6.88287067","6.9140367","6.81141145","6.705757","6.58706226","6.43131551","6.54576054","7.11458732","7.41535682","7.49731726","7.75255298","7.72136942","7.92530374","8.20115459","","",
"Zambia","ZMB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9153634","7.34277448","7.67742117","8.42215742","7.44860945","7.38851155","5.32748547","4.79178177","5.45808118","5.17036339","4.60425329","4.61948165","4.8282764","5.12306375","5.09667521","5.35428737","","",
"Zimbabwe","ZWE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.606917","9.3425852","8.30771966","7.6759962","8.88631689","10.31719793","","",
